nb_step	phi=0.2	phi=0.7
2222.0	0.37	0.42
2223.0	0.36	0.42
2224.0	0.36	0.42
2225.0	0.36	0.42
2226.0	0.36	0.42
2227.0	0.36	0.42
2228.0	0.36	0.42
2229.0	0.36	0.42
2230.0	0.36	0.42
2231.0	0.36	0.42
2232.0	0.36	0.43
2233.0	0.36	0.43
2234.0	0.36	0.43
2235.0	0.36	0.43
2236.0	0.36	0.43
2237.0	0.36	0.43
2238.0	0.36	0.43
2239.0	0.37	0.43
2240.0	0.37	0.43
2241.0	0.37	0.43
2242.0	0.37	0.43
2243.0	0.37	0.44
2244.0	0.37	0.44
2245.0	0.37	0.44
2246.0	0.37	0.44
2247.0	0.37	0.44
2248.0	0.37	0.44
2249.0	0.37	0.44
2250.0	0.37	0.43
2251.0	0.37	0.43
2252.0	0.37	0.43
2253.0	0.37	0.43
2254.0	0.37	0.43
2255.0	0.37	0.43
2256.0	0.37	0.43
2257.0	0.37	0.43
2258.0	0.37	0.43
2259.0	0.37	0.43
2260.0	0.37	0.43
2261.0	0.37	0.43
2262.0	0.37	0.43
2263.0	0.37	0.43
2264.0	0.37	0.43
2265.0	0.37	0.44
2266.0	0.37	0.44
2267.0	0.37	0.44
2268.0	0.37	0.44
2269.0	0.37	0.44
2270.0	0.37	0.44
2271.0	0.37	0.44
2272.0	0.37	0.44
2273.0	0.37	0.44
2274.0	0.37	0.44
2275.0	0.37	0.44
2276.0	0.37	0.45
2277.0	0.37	0.45
2278.0	0.37	0.45
2279.0	0.37	0.45
2280.0	0.37	0.46
2281.0	0.36	0.46
2282.0	0.36	0.46
2283.0	0.36	0.46
2284.0	0.36	0.46
2285.0	0.36	0.46
2286.0	0.36	0.46
2287.0	0.36	0.46
2288.0	0.36	0.46
2289.0	0.36	0.46
2290.0	0.36	0.46
2291.0	0.36	0.46
2292.0	0.36	0.46
2293.0	0.35	0.46
2294.0	0.35	0.46
2295.0	0.35	0.46
2296.0	0.35	0.46
2297.0	0.35	0.46
2298.0	0.35	0.46
2299.0	0.35	0.46
2300.0	0.35	0.46
2301.0	0.35	0.46
2302.0	0.35	0.46
2303.0	0.35	0.47
2304.0	0.35	0.47
2305.0	0.35	0.47
2306.0	0.35	0.47
2307.0	0.35	0.47
2308.0	0.36	0.47
2309.0	0.36	0.47
2310.0	0.36	0.47
2311.0	0.36	0.47
2312.0	0.36	0.47
2313.0	0.36	0.47
2314.0	0.36	0.47
2315.0	0.37	0.47
2316.0	0.37	0.47
2317.0	0.37	0.47
2318.0	0.37	0.47
2319.0	0.37	0.47
2320.0	0.37	0.47
2321.0	0.37	0.47
2322.0	0.37	0.47
2323.0	0.37	0.47
2324.0	0.37	0.47
2325.0	0.37	0.47
2326.0	0.37	0.47
2327.0	0.37	0.47
2328.0	0.37	0.47
2329.0	0.37	0.47
2330.0	0.37	0.47
2331.0	0.37	0.47
2332.0	0.37	0.47
2333.0	0.37	0.47
2334.0	0.37	0.47
2335.0	0.37	0.46
2336.0	0.37	0.46
2337.0	0.37	0.46
2338.0	0.37	0.46
2339.0	0.37	0.46
2340.0	0.37	0.46
2341.0	0.37	0.46
2342.0	0.37	0.46
2343.0	0.37	0.46
2344.0	0.37	0.45
2345.0	0.37	0.44
2346.0	0.37	0.44
2347.0	0.37	0.44
2348.0	0.37	0.44
2349.0	0.37	0.44
2350.0	0.37	0.44
2351.0	0.37	0.44
2352.0	0.37	0.44
2353.0	0.37	0.44
2354.0	0.37	0.44
2355.0	0.37	0.44
2356.0	0.37	0.44
2357.0	0.37	0.44
2358.0	0.37	0.44
2359.0	0.37	0.44
2360.0	0.37	0.44
2361.0	0.37	0.44
2362.0	0.37	0.44
2363.0	0.37	0.44
2364.0	0.37	0.44
2365.0	0.37	0.44
2366.0	0.37	0.44
2367.0	0.37	0.44
2368.0	0.37	0.44
2369.0	0.37	0.44
2370.0	0.37	0.44
2371.0	0.37	0.44
2372.0	0.37	0.44
2373.0	0.37	0.44
2374.0	0.37	0.44
2375.0	0.37	0.44
2376.0	0.37	0.44
2377.0	0.37	0.44
2378.0	0.37	0.44
2379.0	0.37	0.44
2380.0	0.37	0.43
2381.0	0.37	0.43
2382.0	0.37	0.43
2383.0	0.37	0.43
2384.0	0.37	0.44
2385.0	0.37	0.44
2386.0	0.37	0.44
2387.0	0.37	0.44
2388.0	0.37	0.44
2389.0	0.37	0.44
2390.0	0.37	0.44
2391.0	0.37	0.44
2392.0	0.37	0.43
2393.0	0.37	0.43
2394.0	0.37	0.43
2395.0	0.37	0.43
2396.0	0.37	0.43
2397.0	0.38	0.43
2398.0	0.38	0.43
2399.0	0.38	0.43
2400.0	0.38	0.43
2401.0	0.38	0.43
2402.0	0.38	0.43
2403.0	0.38	0.43
2404.0	0.38	0.43
2405.0	0.38	0.43
2406.0	0.38	0.43
2407.0	0.37	0.43
2408.0	0.37	0.43
2409.0	0.37	0.43
2410.0	0.37	0.43
2411.0	0.37	0.43
2412.0	0.37	0.43
2413.0	0.38	0.43
2414.0	0.38	0.43
2415.0	0.38	0.43
2416.0	0.38	0.43
2417.0	0.38	0.43
2418.0	0.38	0.43
2419.0	0.38	0.43
2420.0	0.38	0.43
2421.0	0.38	0.43
2422.0	0.38	0.43
2423.0	0.38	0.43
2424.0	0.38	0.43
2425.0	0.38	0.44
2426.0	0.38	0.44
2427.0	0.38	0.44
2428.0	0.38	0.44
2429.0	0.37	0.44
2430.0	0.37	0.44
2431.0	0.37	0.44
2432.0	0.37	0.44
2433.0	0.37	0.44
2434.0	0.37	0.44
2435.0	0.37	0.44
2436.0	0.37	0.44
2437.0	0.37	0.44
2438.0	0.37	0.43
2439.0	0.37	0.43
2440.0	0.37	0.43
2441.0	0.37	0.43
2442.0	0.37	0.44
2443.0	0.37	0.44
2444.0	0.37	0.44
2445.0	0.37	0.44
2446.0	0.37	0.44
2447.0	0.37	0.44
2448.0	0.37	0.43
2449.0	0.37	0.43
2450.0	0.37	0.43
2451.0	0.37	0.43
2452.0	0.37	0.43
2453.0	0.37	0.43
2454.0	0.37	0.43
2455.0	0.37	0.43
2456.0	0.37	0.43
2457.0	0.37	0.43
2458.0	0.37	0.43
2459.0	0.37	0.43
2460.0	0.37	0.43
2461.0	0.37	0.45
2462.0	0.37	0.45
2463.0	0.37	0.45
2464.0	0.37	0.45
2465.0	0.37	0.45
2466.0	0.37	0.44
2467.0	0.37	0.44
2468.0	0.37	0.44
2469.0	0.37	0.44
2470.0	0.37	0.44
2471.0	0.37	0.44
2472.0	0.37	0.44
2473.0	0.37	0.44
2474.0	0.36	0.44
2475.0	0.36	0.44
2476.0	0.36	0.44
2477.0	0.36	0.44
2478.0	0.36	0.44
2479.0	0.36	0.44
2480.0	0.36	0.44
2481.0	0.35	0.44
2482.0	0.35	0.44
2483.0	0.35	0.44
2484.0	0.35	0.44
2485.0	0.35	0.44
2486.0	0.35	0.44
2487.0	0.35	0.44
2488.0	0.35	0.44
2489.0	0.35	0.45
2490.0	0.36	0.45
2491.0	0.36	0.45
2492.0	0.36	0.45
2493.0	0.36	0.45
2494.0	0.36	0.45
2495.0	0.36	0.45
2496.0	0.36	0.45
2497.0	0.36	0.45
2498.0	0.36	0.45
2499.0	0.36	0.45
2500.0	0.36	0.45
2501.0	0.36	0.45
2502.0	0.37	0.46
2503.0	0.37	0.46
2504.0	0.37	0.45
2505.0	0.36	0.45
2506.0	0.36	0.45
2507.0	0.36	0.45
2508.0	0.37	0.45
2509.0	0.36	0.45
2510.0	0.36	0.45
2511.0	0.36	0.44
2512.0	0.37	0.44
2513.0	0.37	0.44
2514.0	0.37	0.44
2515.0	0.37	0.44
2516.0	0.37	0.44
2517.0	0.37	0.44
2518.0	0.37	0.44
2519.0	0.37	0.44
2520.0	0.37	0.44
2521.0	0.37	0.44
2522.0	0.37	0.44
2523.0	0.36	0.44
2524.0	0.36	0.44
2525.0	0.36	0.43
2526.0	0.36	0.43
2527.0	0.36	0.43
2528.0	0.37	0.45
2529.0	0.37	0.45
2530.0	0.37	0.45
2531.0	0.37	0.45
2532.0	0.37	0.45
2533.0	0.37	0.45
2534.0	0.37	0.45
2535.0	0.37	0.45
2536.0	0.37	0.45
2537.0	0.37	0.45
2538.0	0.37	0.45
2539.0	0.37	0.45
2540.0	0.37	0.45
2541.0	0.37	0.45
2542.0	0.37	0.46
2543.0	0.37	0.46
2544.0	0.37	0.46
2545.0	0.37	0.45
2546.0	0.37	0.44
2547.0	0.37	0.44
2548.0	0.37	0.45
2549.0	0.37	0.43
2550.0	0.37	0.42
2551.0	0.37	0.42
2552.0	0.37	0.42
2553.0	0.37	0.43
2554.0	0.37	0.43
2555.0	0.37	0.43
2556.0	0.37	0.43
2557.0	0.37	0.43
2558.0	0.37	0.42
2559.0	0.36	0.42
2560.0	0.36	0.42
2561.0	0.36	0.42
2562.0	0.36	0.42
2563.0	0.36	0.42
2564.0	0.36	0.42
2565.0	0.36	0.42
2566.0	0.36	0.42
2567.0	0.37	0.42
2568.0	0.37	0.42
2569.0	0.37	0.42
2570.0	0.37	0.42
2571.0	0.37	0.42
2572.0	0.37	0.42
2573.0	0.37	0.42
2574.0	0.37	0.42
2575.0	0.37	0.42
2576.0	0.37	0.42
2577.0	0.37	0.42
2578.0	0.37	0.41
2579.0	0.37	0.41
2580.0	0.37	0.41
2581.0	0.37	0.41
2582.0	0.37	0.41
2583.0	0.37	0.41
2584.0	0.37	0.41
2585.0	0.37	0.41
2586.0	0.37	0.41
2587.0	0.37	0.41
2588.0	0.37	0.41
2589.0	0.37	0.41
2590.0	0.37	0.41
2591.0	0.37	0.41
2592.0	0.37	0.41
2593.0	0.37	0.42
2594.0	0.37	0.42
2595.0	0.37	0.43
2596.0	0.37	0.43
2597.0	0.36	0.43
2598.0	0.36	0.43
2599.0	0.36	0.43
2600.0	0.36	0.43
2601.0	0.36	0.43
2602.0	0.36	0.43
2603.0	0.36	0.44
2604.0	0.36	0.44
2605.0	0.36	0.44
2606.0	0.36	0.44
2607.0	0.36	0.44
2608.0	0.36	0.44
2609.0	0.36	0.44
2610.0	0.36	0.44
2611.0	0.36	0.44
2612.0	0.37	0.44
2613.0	0.37	0.44
2614.0	0.37	0.44
2615.0	0.37	0.44
2616.0	0.37	0.44
2617.0	0.37	0.44
2618.0	0.37	0.45
2619.0	0.37	0.45
2620.0	0.37	0.45
2621.0	0.37	0.45
2622.0	0.37	0.45
2623.0	0.37	0.46
2624.0	0.37	0.46
2625.0	0.37	0.46
2626.0	0.37	0.45
2627.0	0.37	0.45
2628.0	0.37	0.45
2629.0	0.37	0.45
2630.0	0.37	0.45
2631.0	0.37	0.45
2632.0	0.37	0.44
2633.0	0.37	0.44
2634.0	0.37	0.43
2635.0	0.37	0.44
2636.0	0.37	0.44
2637.0	0.37	0.44
2638.0	0.38	0.44
2639.0	0.38	0.44
2640.0	0.38	0.44
2641.0	0.38	0.44
2642.0	0.38	0.44
2643.0	0.37	0.44
2644.0	0.37	0.44
2645.0	0.37	0.44
2646.0	0.37	0.44
2647.0	0.37	0.44
2648.0	0.37	0.44
2649.0	0.37	0.43
2650.0	0.37	0.43
2651.0	0.37	0.43
2652.0	0.37	0.43
2653.0	0.37	0.43
2654.0	0.37	0.43
2655.0	0.37	0.43
2656.0	0.37	0.43
2657.0	0.37	0.43
2658.0	0.37	0.43
2659.0	0.37	0.43
2660.0	0.37	0.43
2661.0	0.37	0.43
2662.0	0.37	0.43
2663.0	0.37	0.43
2664.0	0.37	0.43
2665.0	0.37	0.43
2666.0	0.37	0.43
2667.0	0.37	0.43
2668.0	0.37	0.43
2669.0	0.37	0.43
2670.0	0.37	0.43
2671.0	0.37	0.43
2672.0	0.37	0.43
2673.0	0.37	0.43
2674.0	0.37	0.43
2675.0	0.37	0.43
2676.0	0.37	0.43
2677.0	0.37	0.43
2678.0	0.37	0.43
2679.0	0.37	0.43
2680.0	0.37	0.43
2681.0	0.37	0.43
2682.0	0.37	0.43
2683.0	0.37	0.43
2684.0	0.37	0.43
2685.0	0.37	0.43
2686.0	0.37	0.43
2687.0	0.37	0.43
2688.0	0.37	0.43
2689.0	0.37	0.43
2690.0	0.37	0.43
2691.0	0.37	0.43
2692.0	0.37	0.44
2693.0	0.37	0.44
2694.0	0.37	0.44
2695.0	0.37	0.44
2696.0	0.37	0.44
2697.0	0.37	0.44
2698.0	0.37	0.44
2699.0	0.37	0.44
2700.0	0.37	0.44
2701.0	0.37	0.44
2702.0	0.37	0.44
2703.0	0.37	0.44
2704.0	0.37	0.44
2705.0	0.37	0.44
2706.0	0.37	0.44
2707.0	0.37	0.44
2708.0	0.38	0.44
2709.0	0.38	0.44
2710.0	0.38	0.44
2711.0	0.37	0.44
2712.0	0.38	0.44
2713.0	0.38	0.44
2714.0	0.38	0.44
2715.0	0.38	0.44
2716.0	0.38	0.44
2717.0	0.38	0.44
2718.0	0.38	0.44
2719.0	0.38	0.44
2720.0	0.37	0.44
2721.0	0.37	0.44
2722.0	0.37	0.44
2723.0	0.37	0.44
2724.0	0.37	0.44
2725.0	0.37	0.44
2726.0	0.37	0.44
2727.0	0.37	0.44
2728.0	0.37	0.44
2729.0	0.37	0.44
2730.0	0.37	0.44
2731.0	0.37	0.44
2732.0	0.37	0.43
2733.0	0.37	0.43
2734.0	0.37	0.43
2735.0	0.37	0.43
2736.0	0.37	0.43
2737.0	0.38	0.43
2738.0	0.38	0.43
2739.0	0.38	0.43
2740.0	0.38	0.43
2741.0	0.38	0.43
2742.0	0.38	0.43
2743.0	0.38	0.43
2744.0	0.38	0.43
2745.0	0.38	0.43
2746.0	0.38	0.43
2747.0	0.37	0.43
2748.0	0.37	0.43
2749.0	0.38	0.43
2750.0	0.38	0.43
2751.0	0.38	0.43
2752.0	0.38	0.43
2753.0	0.37	0.43
2754.0	0.37	0.43
2755.0	0.37	0.43
2756.0	0.37	0.43
2757.0	0.37	0.43
2758.0	0.37	0.43
2759.0	0.37	0.43
2760.0	0.37	0.43
2761.0	0.37	0.43
2762.0	0.37	0.43
2763.0	0.37	0.43
2764.0	0.37	0.43
2765.0	0.37	0.43
2766.0	0.37	0.43
2767.0	0.37	0.43
2768.0	0.37	0.43
2769.0	0.37	0.43
2770.0	0.37	0.43
2771.0	0.37	0.43
2772.0	0.37	0.43
2773.0	0.37	0.43
2774.0	0.37	0.43
2775.0	0.37	0.43
2776.0	0.37	0.44
2777.0	0.37	0.44
2778.0	0.37	0.44
2779.0	0.37	0.44
2780.0	0.37	0.44
2781.0	0.37	0.44
2782.0	0.37	0.44
2783.0	0.37	0.44
2784.0	0.37	0.44
2785.0	0.37	0.44
2786.0	0.37	0.44
2787.0	0.37	0.44
2788.0	0.37	0.44
2789.0	0.37	0.44
2790.0	0.37	0.44
2791.0	0.37	0.44
2792.0	0.36	0.44
2793.0	0.36	0.44
2794.0	0.36	0.44
2795.0	0.36	0.44
2796.0	0.36	0.44
2797.0	0.36	0.44
2798.0	0.37	0.44
2799.0	0.37	0.44
2800.0	0.37	0.44
2801.0	0.37	0.44
2802.0	0.37	0.44
2803.0	0.37	0.44
2804.0	0.37	0.43
2805.0	0.37	0.43
2806.0	0.37	0.43
2807.0	0.37	0.43
2808.0	0.37	0.43
2809.0	0.37	0.43
2810.0	0.37	0.43
2811.0	0.36	0.43
2812.0	0.36	0.43
2813.0	0.36	0.43
2814.0	0.36	0.43
2815.0	0.36	0.43
2816.0	0.36	0.43
2817.0	0.36	0.43
2818.0	0.36	0.44
2819.0	0.36	0.44
2820.0	0.35	0.44
2821.0	0.36	0.44
2822.0	0.36	0.44
2823.0	0.37	0.44
2824.0	0.37	0.44
2825.0	0.37	0.44
2826.0	0.37	0.43
2827.0	0.37	0.43
2828.0	0.37	0.43
2829.0	0.37	0.42
2830.0	0.37	0.42
2831.0	0.37	0.42
2832.0	0.37	0.42
2833.0	0.37	0.42
2834.0	0.37	0.42
2835.0	0.37	0.42
2836.0	0.37	0.42
2837.0	0.37	0.42
2838.0	0.37	0.42
2839.0	0.37	0.42
2840.0	0.37	0.42
2841.0	0.37	0.42
2842.0	0.37	0.42
2843.0	0.37	0.41
2844.0	0.37	0.41
2845.0	0.37	0.41
2846.0	0.37	0.41
2847.0	0.37	0.41
2848.0	0.37	0.41
2849.0	0.37	0.41
2850.0	0.37	0.41
2851.0	0.38	0.41
2852.0	0.38	0.41
2853.0	0.38	0.41
2854.0	0.38	0.41
2855.0	0.38	0.41
2856.0	0.38	0.4
2857.0	0.38	0.4
2858.0	0.38	0.4
2859.0	0.38	0.4
2860.0	0.38	0.4
2861.0	0.38	0.4
2862.0	0.38	0.4
2863.0	0.38	0.4
2864.0	0.38	0.4
2865.0	0.38	0.4
2866.0	0.38	0.39
2867.0	0.38	0.39
2868.0	0.38	0.38
2869.0	0.38	0.38
2870.0	0.38	0.38
2871.0	0.38	0.38
2872.0	0.38	0.38
2873.0	0.38	0.38
2874.0	0.38	0.38
2875.0	0.39	0.38
2876.0	0.39	0.38
2877.0	0.39	0.38
2878.0	0.39	0.38
2879.0	0.39	0.38
2880.0	0.39	0.38
2881.0	0.39	0.38
2882.0	0.39	0.38
2883.0	0.39	0.38
2884.0	0.39	0.39
2885.0	0.39	0.38
2886.0	0.39	0.39
2887.0	0.38	0.39
2888.0	0.38	0.39
2889.0	0.38	0.39
2890.0	0.38	0.39
2891.0	0.38	0.38
2892.0	0.38	0.38
2893.0	0.38	0.38
2894.0	0.38	0.38
2895.0	0.38	0.38
2896.0	0.38	0.38
2897.0	0.38	0.38
2898.0	0.38	0.37
2899.0	0.38	0.37
2900.0	0.38	0.37
2901.0	0.38	0.37
2902.0	0.37	0.37
2903.0	0.37	0.37
2904.0	0.37	0.37
2905.0	0.37	0.38
2906.0	0.37	0.38
2907.0	0.37	0.38
2908.0	0.37	0.38
2909.0	0.37	0.38
2910.0	0.37	0.38
2911.0	0.37	0.38
2912.0	0.37	0.38
2913.0	0.37	0.38
2914.0	0.36	0.38
2915.0	0.36	0.38
2916.0	0.36	0.38
2917.0	0.36	0.38
2918.0	0.36	0.38
2919.0	0.36	0.38
2920.0	0.36	0.38
2921.0	0.37	0.38
2922.0	0.36	0.38
2923.0	0.36	0.38
2924.0	0.36	0.38
2925.0	0.36	0.37
2926.0	0.36	0.37
2927.0	0.36	0.37
2928.0	0.36	0.37
2929.0	0.36	0.37
2930.0	0.36	0.37
2931.0	0.36	0.37
2932.0	0.36	0.37
2933.0	0.36	0.37
2934.0	0.36	0.37
2935.0	0.36	0.37
2936.0	0.36	0.37
2937.0	0.36	0.37
2938.0	0.36	0.37
2939.0	0.36	0.36
2940.0	0.36	0.36
2941.0	0.36	0.36
2942.0	0.36	0.36
2943.0	0.36	0.37
2944.0	0.35	0.38
2945.0	0.35	0.37
2946.0	0.35	0.37
2947.0	0.35	0.37
2948.0	0.35	0.37
2949.0	0.35	0.37
2950.0	0.35	0.37
2951.0	0.35	0.37
2952.0	0.35	0.37
2953.0	0.35	0.37
2954.0	0.35	0.37
2955.0	0.35	0.36
2956.0	0.35	0.36
2957.0	0.35	0.36
2958.0	0.35	0.37
2959.0	0.35	0.37
2960.0	0.35	0.37
2961.0	0.35	0.37
2962.0	0.35	0.37
2963.0	0.35	0.37
2964.0	0.35	0.37
2965.0	0.35	0.37
2966.0	0.35	0.37
2967.0	0.35	0.37
2968.0	0.35	0.37
2969.0	0.36	0.37
2970.0	0.37	0.37
2971.0	0.37	0.37
2972.0	0.37	0.37
2973.0	0.37	0.37
2974.0	0.37	0.37
2975.0	0.37	0.37
2976.0	0.37	0.37
2977.0	0.37	0.37
2978.0	0.37	0.37
2979.0	0.37	0.37
2980.0	0.37	0.38
2981.0	0.36	0.38
2982.0	0.36	0.38
2983.0	0.36	0.38
2984.0	0.36	0.38
2985.0	0.36	0.38
2986.0	0.36	0.38
2987.0	0.36	0.38
2988.0	0.36	0.38
2989.0	0.36	0.38
2990.0	0.36	0.38
2991.0	0.36	0.38
2992.0	0.36	0.38
2993.0	0.36	0.38
2994.0	0.36	0.38
2995.0	0.36	0.38
2996.0	0.36	0.39
2997.0	0.36	0.39
2998.0	0.36	0.39
2999.0	0.36	0.39
3000.0	0.36	0.39
3001.0	0.36	0.39
3002.0	0.36	0.39
3003.0	0.36	0.39
3004.0	0.36	0.39
3005.0	0.36	0.39
3006.0	0.36	0.39
3007.0	0.36	0.39
3008.0	0.36	0.39
3009.0	0.36	0.39
3010.0	0.36	0.39
3011.0	0.36	0.39
3012.0	0.36	0.39
3013.0	0.35	0.38
3014.0	0.35	0.38
3015.0	0.35	0.38
3016.0	0.35	0.38
3017.0	0.36	0.38
3018.0	0.37	0.38
3019.0	0.37	0.39
3020.0	0.37	0.39
3021.0	0.37	0.39
3022.0	0.37	0.39
3023.0	0.37	0.39
3024.0	0.37	0.4
3025.0	0.37	0.4
3026.0	0.37	0.4
3027.0	0.37	0.4
3028.0	0.37	0.4
3029.0	0.37	0.4
3030.0	0.37	0.4
3031.0	0.37	0.4
3032.0	0.37	0.4
3033.0	0.36	0.4
3034.0	0.36	0.4
3035.0	0.36	0.4
3036.0	0.36	0.4
3037.0	0.36	0.4
3038.0	0.35	0.41
3039.0	0.35	0.41
3040.0	0.35	0.41
3041.0	0.35	0.41
3042.0	0.35	0.41
3043.0	0.35	0.41
3044.0	0.35	0.41
3045.0	0.35	0.41
3046.0	0.36	0.41
3047.0	0.36	0.42
3048.0	0.36	0.42
3049.0	0.36	0.42
3050.0	0.38	0.42
3051.0	0.38	0.42
3052.0	0.38	0.42
3053.0	0.38	0.42
3054.0	0.38	0.42
3055.0	0.38	0.42
3056.0	0.38	0.42
3057.0	0.38	0.42
3058.0	0.38	0.42
3059.0	0.38	0.42
3060.0	0.38	0.42
3061.0	0.38	0.42
3062.0	0.38	0.42
3063.0	0.38	0.42
3064.0	0.38	0.42
3065.0	0.38	0.42
3066.0	0.38	0.42
3067.0	0.38	0.42
3068.0	0.38	0.42
3069.0	0.38	0.42
3070.0	0.38	0.42
3071.0	0.38	0.42
3072.0	0.38	0.41
3073.0	0.38	0.41
3074.0	0.38	0.41
3075.0	0.38	0.41
3076.0	0.38	0.41
3077.0	0.38	0.41
3078.0	0.38	0.42
3079.0	0.38	0.42
3080.0	0.38	0.42
3081.0	0.38	0.42
3082.0	0.38	0.42
3083.0	0.37	0.42
3084.0	0.37	0.42
3085.0	0.37	0.42
3086.0	0.36	0.42
3087.0	0.36	0.42
3088.0	0.36	0.42
3089.0	0.37	0.42
3090.0	0.37	0.42
3091.0	0.37	0.41
3092.0	0.37	0.4
3093.0	0.37	0.4
3094.0	0.37	0.4
3095.0	0.37	0.4
3096.0	0.37	0.4
3097.0	0.37	0.4
3098.0	0.37	0.4
3099.0	0.37	0.4
3100.0	0.37	0.4
3101.0	0.37	0.4
3102.0	0.37	0.4
3103.0	0.37	0.4
3104.0	0.37	0.4
3105.0	0.37	0.4
3106.0	0.37	0.4
3107.0	0.37	0.4
3108.0	0.37	0.4
3109.0	0.37	0.41
3110.0	0.37	0.41
3111.0	0.37	0.4
3112.0	0.37	0.4
3113.0	0.37	0.4
3114.0	0.37	0.4
3115.0	0.37	0.4
3116.0	0.37	0.4
3117.0	0.37	0.4
3118.0	0.37	0.4
3119.0	0.37	0.4
3120.0	0.37	0.4
3121.0	0.37	0.4
3122.0	0.37	0.4
3123.0	0.37	0.4
3124.0	0.36	0.4
3125.0	0.36	0.4
3126.0	0.36	0.4
3127.0	0.36	0.4
3128.0	0.37	0.4
3129.0	0.37	0.4
3130.0	0.37	0.4
3131.0	0.37	0.4
3132.0	0.37	0.4
3133.0	0.37	0.4
3134.0	0.37	0.4
3135.0	0.37	0.4
3136.0	0.37	0.4
3137.0	0.37	0.4
3138.0	0.37	0.4
3139.0	0.37	0.41
3140.0	0.37	0.41
3141.0	0.37	0.41
3142.0	0.37	0.41
3143.0	0.37	0.41
3144.0	0.37	0.41
3145.0	0.37	0.41
3146.0	0.37	0.41
3147.0	0.37	0.41
3148.0	0.37	0.41
3149.0	0.37	0.41
3150.0	0.37	0.41
3151.0	0.37	0.41
3152.0	0.37	0.41
3153.0	0.37	0.41
3154.0	0.37	0.41
3155.0	0.37	0.42
3156.0	0.37	0.42
3157.0	0.37	0.43
3158.0	0.37	0.43
3159.0	0.37	0.43
3160.0	0.37	0.42
3161.0	0.37	0.42
3162.0	0.37	0.42
3163.0	0.37	0.43
3164.0	0.37	0.43
3165.0	0.37	0.43
3166.0	0.37	0.43
3167.0	0.37	0.43
3168.0	0.37	0.43
3169.0	0.37	0.43
3170.0	0.37	0.43
3171.0	0.38	0.43
3172.0	0.38	0.43
3173.0	0.38	0.43
3174.0	0.38	0.43
3175.0	0.38	0.42
3176.0	0.38	0.42
3177.0	0.39	0.42
3178.0	0.39	0.42
3179.0	0.39	0.42
3180.0	0.39	0.42
3181.0	0.4	0.42
3182.0	0.4	0.42
3183.0	0.4	0.42
3184.0	0.4	0.42
3185.0	0.4	0.42
3186.0	0.4	0.42
3187.0	0.4	0.42
3188.0	0.4	0.42
3189.0	0.4	0.42
3190.0	0.4	0.42
3191.0	0.4	0.42
3192.0	0.4	0.42
3193.0	0.4	0.42
3194.0	0.4	0.42
3195.0	0.4	0.42
3196.0	0.4	0.42
3197.0	0.4	0.42
3198.0	0.4	0.42
3199.0	0.4	0.42
3200.0	0.4	0.42
3201.0	0.4	0.42
3202.0	0.4	0.42
3203.0	0.4	0.42
3204.0	0.4	0.42
3205.0	0.4	0.42
3206.0	0.4	0.42
3207.0	0.4	0.42
3208.0	0.4	0.42
3209.0	0.4	0.42
3210.0	0.4	0.42
3211.0	0.4	0.41
3212.0	0.4	0.41
3213.0	0.4	0.41
3214.0	0.4	0.41
3215.0	0.4	0.41
3216.0	0.4	0.41
3217.0	0.4	0.41
3218.0	0.4	0.41
3219.0	0.4	0.41
3220.0	0.4	0.41
3221.0	0.4	0.41
3222.0	0.4	0.41
3223.0	0.4	0.41
3224.0	0.4	0.41
3225.0	0.4	0.41
3226.0	0.4	0.41
3227.0	0.4	0.4
3228.0	0.4	0.4
3229.0	0.4	0.4
3230.0	0.4	0.4
3231.0	0.4	0.4
3232.0	0.4	0.4
3233.0	0.39	0.4
3234.0	0.39	0.4
3235.0	0.39	0.4
3236.0	0.39	0.4
3237.0	0.39	0.4
3238.0	0.39	0.4
3239.0	0.39	0.4
3240.0	0.39	0.4
3241.0	0.39	0.4
3242.0	0.39	0.4
3243.0	0.39	0.4
3244.0	0.39	0.4
3245.0	0.39	0.4
3246.0	0.39	0.4
3247.0	0.38	0.4
3248.0	0.38	0.4
3249.0	0.38	0.4
3250.0	0.38	0.4
3251.0	0.38	0.4
3252.0	0.38	0.4
3253.0	0.38	0.4
3254.0	0.38	0.4
3255.0	0.38	0.4
3256.0	0.38	0.4
3257.0	0.38	0.4
3258.0	0.38	0.4
3259.0	0.38	0.4
3260.0	0.38	0.4
3261.0	0.38	0.4
3262.0	0.38	0.4
3263.0	0.38	0.4
3264.0	0.38	0.4
3265.0	0.38	0.4
3266.0	0.38	0.4
3267.0	0.38	0.4
3268.0	0.38	0.4
3269.0	0.38	0.4
3270.0	0.38	0.4
3271.0	0.38	0.4
3272.0	0.38	0.4
3273.0	0.38	0.4
3274.0	0.38	0.4
3275.0	0.37	0.4
3276.0	0.37	0.4
3277.0	0.37	0.4
3278.0	0.37	0.4
3279.0	0.37	0.4
3280.0	0.37	0.4
3281.0	0.37	0.4
3282.0	0.37	0.4
3283.0	0.37	0.4
3284.0	0.37	0.4
3285.0	0.37	0.4
3286.0	0.37	0.41
3287.0	0.37	0.41
3288.0	0.37	0.41
3289.0	0.37	0.41
3290.0	0.37	0.42
3291.0	0.37	0.42
3292.0	0.37	0.42
3293.0	0.37	0.42
3294.0	0.37	0.42
3295.0	0.37	0.42
3296.0	0.37	0.42
